artist_uri,artist_popularity,artist_followers
spotify:artist:0W498bDDNlJIrYMKXdpLHA,63,878191
spotify:artist:0W4SloMSD1yelzFsp1UkFk,9,2115
spotify:artist:0W4uCS7ueC32qLWzlz0jFh,36,51
spotify:artist:0W5M3LhgqaRxY8c00YHfVm,37,398
spotify:artist:0W5dlTiXGpQqs0OhqCRE92,31,10564
spotify:artist:0W6558gc4TNIax95vYLCog,15,3779
spotify:artist:0W6BDfMO61egxNoTA7utn2,3,73
spotify:artist:0W6oGpAPJQNSqs66EH9tLy,27,2249
spotify:artist:0W79ONUwHoehEib1nRXlmi,51,67686
spotify:artist:0W7gy0NrUCZ1zqTPTIUh3a,11,583
spotify:artist:0W7wIkmxoGQbnZYn2z2sLj,51,309324
spotify:artist:0W8QO3RssbbFeIiBTgrgQ6,13,4555
spotify:artist:0W8WpLB5WoXLgiA193LXk6,52,635861
spotify:artist:0W8edGiwAsv6HXF0Kyc2V9,44,293045
spotify:artist:0W8xe7IqAPlnBRMUpWOUuJ,53,227477
spotify:artist:0W9Yg3XLyYxcesMVrAixZo,33,64019
spotify:artist:0W9bMhPWFmnO2u2ejaVDlC,31,890
spotify:artist:0WAZJYudbUpl0EOjvdrnRG,36,68614
spotify:artist:0WAqQ50feWarvzpzhQDSDO,13,290
spotify:artist:0WB6Kwljwxg0oCTxiNdpRW,6,53
spotify:artist:0WBFyyZxQ5CeA31cKSmhU2,47,6359
spotify:artist:0WBllp8KH59CVrUfPJwXxB,22,289
spotify:artist:0WC9R4MbKLlwzhwqB5cqjc,57,683789
spotify:artist:0WCCipy2qiobvuygnTMdkC,55,6623
spotify:artist:0WCbmGMzwvFFx0JT8k7THP,46,115160
spotify:artist:0WCfu8x76QX3CjVgiE3Hn2,47,29749
spotify:artist:0WCo84qtCKfbyIf1lqQWB4,40,18295
spotify:artist:0WDJa0qnagyOnMaiD26wht,63,194384
spotify:artist:0WDjOCmlubUVdRozCz46sM,47,23186
spotify:artist:0WE87CCoNWqLLBAjqGlHSW,2,160
spotify:artist:0WEbMYy2tPG1nlF48DSYsd,11,905
spotify:artist:0WG2wYbado7tMGKgfCov64,4,582
spotify:artist:0WG74hoaVTaNb3hx3yRqb1,39,3313
spotify:artist:0WG7v7wcDK5ZsUHjnZo9E6,50,477695
spotify:artist:0WGIdRIzcgxhd45NtD8EdD,0,611
spotify:artist:0WHbjg8hVel1R9kq5794HX,40,135500
spotify:artist:0WI4aBTl8rUDHATaF2VECP,2,1920
spotify:artist:0WI8OfWCRvK4nGHmKfFQmd,67,1542355
spotify:artist:0WIIHlVzqlN3PPmfGOxdTM,8,388
spotify:artist:0WIJklwnefNN9A2XeHqTxG,34,12244
spotify:artist:0WIY8dfLqdsgKUKngzcjCm,35,84
spotify:artist:0WJc0VDtzsLIk33XRB20Dy,44,70219
spotify:artist:0WK3H9OErSn5zKOkOV5egm,65,970352
spotify:artist:0WK9Tb5kguLaYynIb3vrNc,21,145
spotify:artist:0WKB9DQYiXnaZrBL50nWkR,20,14
spotify:artist:0WKIRXNWr6cYlm8ZYVXD1I,27,4529
spotify:artist:0WKolZ2vjyVVJtGEGNBpeJ,9,227
spotify:artist:0WL2xTzoE0X3Uu0ewOsxaO,55,13475
spotify:artist:0WL3SAUxkhHXHI9Euz5Szs,30,19218
spotify:artist:0WLXcCZ84s9zsmIOoJeEwG,30,4924
spotify:artist:0WLyZCjbiZcpPPfM73TtmA,34,86
spotify:artist:0WMCrmC96IpOteF4W4mZ3v,28,28259
spotify:artist:0WMFzCqqPnbPMEcDJ3QIdg,32,532
spotify:artist:0WMI8tr90jgGvj76kuLXdX,28,101
spotify:artist:0WNAoKopysuzYwzlKg4OXC,6,1087
spotify:artist:0WNzUSHn04Gmm07Okzc0YC,46,87
spotify:artist:0WO1Yn4pcC30HOKLD68JKm,40,103383
spotify:artist:0WO63gX2KR2lMmeAgNf8gY,36,139
spotify:artist:0WOBURMcsJDKFLysKRx4bs,46,14
spotify:artist:0WOGvsLAjAft28z7O3QHQ8,38,902
spotify:artist:0WOZYC6Auxvg8pb6m15Wow,20,3090
spotify:artist:0WOhWGqDsHsKwDIn3GsuER,1,167
spotify:artist:0WOk6PeJIAZDHrB2U06TOw,58,3580
spotify:artist:0WOxhx4hikIsyF3CRPLC8W,60,2448525
spotify:artist:0WPCPYm5IDNtQjuJOGNPcy,59,186576
spotify:artist:0WPPJlHG7B9doyzIEy69LQ,41,161
spotify:artist:0WPY9nnBy01s5QOt4o4oQX,46,201222
spotify:artist:0WRO7T4CxA6PsG7xOaoTSZ,7,641
spotify:artist:0WRqpklDf9jCcdVitOJGn6,53,796
spotify:artist:0WSSKmoRbxqLf3MnXInQ2J,51,158275
spotify:artist:0WSVqHbz9zfeI7IA6EpBFW,26,93
spotify:artist:0WSYfK8SaM78fbn6ZbBwYI,26,599
spotify:artist:0WStQnW9WLEG01RKPDB0oy,16,11885
spotify:artist:0WSumNr3woEvLzi9FzqFcC,0,135
spotify:artist:0WTXG5dSB0wpykAqPpEmFl,2,1534
spotify:artist:0WTnB6pmk46tBTcfU6uXrg,23,409
spotify:artist:0WTxtKGnW3poFGHyG9Hcpg,29,76
spotify:artist:0WUEbyxi8eYvQZ4UVQaCh1,16,1118
spotify:artist:0WUKXYXM62ci8jKFYJfYsb,23,43
spotify:artist:0WUQd2fb6RypKU9htBzm6i,6,39
spotify:artist:0WUaE0yxf1cDoiu3L1AXNX,0,911
spotify:artist:0WUphJOGHE5i95IeR87hsO,45,124031
spotify:artist:0WUpndpcjYMzyPwZ996Sha,27,14301
spotify:artist:0WV3AJPeRS5VHEvvq1sdfB,15,6843
spotify:artist:0WVBlOkNtX8AS3NN7NGWGa,19,49
spotify:artist:0WVDBlKKPNy0KzYtmleUG7,20,361
spotify:artist:0WVLOYe2HtqDujZIgIOrSX,11,8030
spotify:artist:0WVjVcm1nedNzCnTGxrC3A,2,43
spotify:artist:0WWVAeWVu96LHPyk3eoIXo,9,38
spotify:artist:0WXKLUSXMD4c4A00vXyQpl,19,180
spotify:artist:0WXSfWdvqdhG76X1icKUVy,39,372
spotify:artist:0WXT1bA3CohjV6af9hg57R,1,47
spotify:artist:0WXyxXKOWXDEYN3aFxerXw,43,5184
spotify:artist:0WY2ddzQUF9eh16GiqrElA,43,78573
spotify:artist:0WYAQTkoygxjnkzjjv05yN,41,16379
spotify:artist:0WYAdxqy4Pb5JUrjjDaNKh,23,3927
spotify:artist:0WYIsn5CHWKKUUjjMoHPRQ,3,36
spotify:artist:0WZ7IgzdjPvwFdjDjjuZm7,43,49488
spotify:artist:0WZOmdnCln6FK6GM9e2tGm,65,2051669
spotify:artist:0WZZoF0VdOcW0WsZFlzHLj,0,39
spotify:artist:0WbAxASsYdodSlqwserDAW,49,100388
spotify:artist:0WbeGaye1H1KUdYWzYlTmk,44,162050
spotify:artist:0WbhfiyYbikXo7Uo41pWOu,13,467
spotify:artist:0Wbm1dUddzRPlUhvz40QPP,25,1593
spotify:artist:0WbqAlM1WvfUD6dF7omThd,46,219682
spotify:artist:0WbzNOl1bRvigCUwzhtjJl,27,305
spotify:artist:0Wc6kL3yNxVgMImO3ricUx,5,1165
spotify:artist:0WcAIG4jcHAwMBbCgk63F4,37,2492
spotify:artist:0Wd6h9C5ZYMexAYGM7BKwR,36,53493
spotify:artist:0WdDpEeDIDmtYh5sqRrdI6,33,33245
spotify:artist:0WdMSaxKZlh8BEv8cx5uEY,18,2721
spotify:artist:0WdNVS1rOeusXfVUx3tYOL,10,515
spotify:artist:0WdxbF1DijJtqbEF1th7JR,20,2
spotify:artist:0We3iIO3yy6XpQ7OSxDVnn,49,1814
spotify:artist:0WeLyYuhSo9MZQmQMgvkmj,17,1536
spotify:artist:0WeWsgv7wWrgSHKBCInMv0,44,42292
spotify:artist:0Wehs7ZKqo4s5X8WuwhQyx,22,3522
spotify:artist:0WfEBLNM8rq82PqHCPiK9T,31,798
spotify:artist:0WfKB7Lqqykt6gdtirYJUm,59,341431
spotify:artist:0WfOwX8r9mHP22Hm2VEPvd,21,66
spotify:artist:0WfaItAbs4vlgIA1cuqGtJ,56,390566
spotify:artist:0WfdC8rfPxrkSrNSCaC4xU,24,1442
spotify:artist:0WgGNGfn5nr4B1d5nhn4r0,48,4193
spotify:artist:0WgiEOrXlaXJGHKhkd9s4s,42,113756
spotify:artist:0Wgs2IKNSvS2ysab5XOfkN,31,5270
spotify:artist:0WgwOS7j1CB5tIRa4QM50K,39,74025
spotify:artist:0WgwTXh66Tz9hSU7LjZsww,47,10889
spotify:artist:0WgyCbru4tXnMsbTmX4mFw,49,257847
spotify:artist:0Wh30jSV0ZQf0IzHkEddBY,40,4379
spotify:artist:0WhGV9lzljq2QKJ8ipw6jx,44,252093
spotify:artist:0WhmMZXwrGzYK5lWJZiej5,39,4541
spotify:artist:0WhmTXYYR573yJqqTtU2RL,23,3247
spotify:artist:0Whtro6LqFditoj7nzIOMH,27,65
spotify:artist:0Wi2fADbhwXlPUWxBmzo99,65,723696
spotify:artist:0WiK9IsQEQEuIQ1iDxvuPg,36,18061
spotify:artist:0WiZi3Q419nMpAQEqfBCbk,53,878088
spotify:artist:0WicR9iYAPd0Bi7i3bz9MB,43,49627
spotify:artist:0WipTVRit8iEdvcgYS5pqJ,21,2333
spotify:artist:0WirdR4OEWQ86ovCZLuOFD,22,475
spotify:artist:0WjJj680gtc92LSkeD8Q1n,25,10293
spotify:artist:0WjPfejYCYgUBvzSvKlg67,25,166
spotify:artist:0WjVymtVEgb5528CBkKLPO,11,635
spotify:artist:0WjkBDqno4HbjwNDqyMgVa,36,12310
spotify:artist:0WjnlObkDedRrSBTC9N3lW,29,34559
spotify:artist:0WjtdWS6su0f3jrW9aqEHl,53,193829
spotify:artist:0WjzjRwo3dcv6HCPs70Rnc,49,11082
spotify:artist:0Wkm45quqfx3NepJpXDvwE,52,233033
spotify:artist:0WkypWGtWi9gAlB6aIKESl,30,37292
spotify:artist:0WlOmBhUcwcMtzJd0GLwWN,40,13843
spotify:artist:0WleeEe3UurwlNbDGhb5Yz,54,860517
spotify:artist:0Wlol58BbglfFkGxWmNREy,12,8
spotify:artist:0WmEH9uhhYJM6q0xKLDSFQ,39,16
spotify:artist:0WmLMBcwadqNlHk8iIolfZ,13,24096
spotify:artist:0Wmd3zYUV2SYmYxgU9oDgT,35,6597
spotify:artist:0WmgTs0FxxGlv3I4dREYwe,12,1411
spotify:artist:0WmzT6tMLhdST5BfYagbha,48,96912
spotify:artist:0Wn2sUjlWiK9P193EOF0dW,38,4713
spotify:artist:0Wn7tfH4rhaWTn8aMqSgh6,53,104091
spotify:artist:0Wnd6L0qEnk8jiCIHrWXaC,59,815322
spotify:artist:0WnqhdeUWBRldiZFW83Ahj,33,9552
spotify:artist:0Wo9rzfy7JvKlUFLll4VyP,0,356
spotify:artist:0WoUrE9CjbROyWCMMdGMqu,50,86512
spotify:artist:0WoqihsJ9xW2FpCvLvye2v,39,97034
spotify:artist:0Wowmx0w1IqFPCGYYhLaNT,21,369
spotify:artist:0WpKp8i5jLEUK9yhHVBb6j,22,1474
spotify:artist:0Wq0NJJ9rtXjmM6EWyYWUd,19,2456
spotify:artist:0Wq3StQtpRhPCg1lSPFKjf,26,970
spotify:artist:0Wq8OfD0P2x7Bztxt4KD0z,23,814
spotify:artist:0WqSxn7cTuEAfHnKlOiQAe,0,68
spotify:artist:0Wqws1yyGkVRdAd7ncSW3W,32,18948
spotify:artist:0Wr0oT0aCD6w7O25TPwnoX,19,10765
spotify:artist:0WrQSlkBH3KOBL9jOctrMs,35,4717
spotify:artist:0WrTifksQisvPgp5HuP22j,13,489
spotify:artist:0WsKaCrAH7xPTAW6B18lvm,27,11227
spotify:artist:0WsLK7St3F88CZmxfDcNEi,34,2106
spotify:artist:0WsOb9lixawpeFLHuAzhpd,29,1155
spotify:artist:0WsTM0BMHTqJM5M7EGX4EH,53,106851
spotify:artist:0WtC6Sw0FEuccTgMXoYQPm,46,346
spotify:artist:0WtTGUjbur1R1cNzBvbsMU,50,176893
spotify:artist:0WtsFZkiBgoICEvaosZ7t1,9,108
spotify:artist:0Wu5bgr1RccU9UMgoLbXaT,31,5572
spotify:artist:0WupbuT0axmYIRMOUtl9Bm,23,5687
spotify:artist:0Wv385aRvyuQLODQLsT8Zl,37,45315
spotify:artist:0Wv8mXdyQifZvmp6SKXRwr,55,39883
spotify:artist:0WvBaBwebA8SOLSXUVh4ge,27,16756
spotify:artist:0WvWTz5TPYOuoZ77e2iIX8,5,16
spotify:artist:0Wvud7hEqI5zaI0o0iIkj2,41,82409
spotify:artist:0Ww1dXRQfF7YP0oYhkUNG1,7,287
spotify:artist:0WwAYiS9iUf3VNUqRniJsi,27,705
spotify:artist:0WwDqOLT2m5PuAsFGkEybC,38,7792
spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,77,6539821
spotify:artist:0WwhZixKFdbA82jqpKWaKO,22,263
spotify:artist:0Wwji82sLA0Hcvtuak3omb,52,180145
spotify:artist:0WxATzoERy4WPwWO9OD4o3,24,290
spotify:artist:0WxOgeRxUt0MwPrI7A5atQ,43,44228
spotify:artist:0WxZi8K79DFdU4osn29Vgf,10,6789
spotify:artist:0Wxy5Qka8BN9crcFkiAxSR,54,479693
spotify:artist:0Wy3xgOTkgtDlT9wJsOQjy,32,29699
spotify:artist:0WyCteOTfIYG3buyiDjXZb,32,343
spotify:artist:0WzKbQgJdy366oUDAToP2x,25,265
spotify:artist:0WzStLpjrpXOXFeK4QE8ns,56,47682
spotify:artist:0X0MmqVfsXxjIUWfHXdIkS,24,2866
spotify:artist:0X0R3ScmiUkMFxi2mE7Bys,26,830
spotify:artist:0X0TajZO1RmY3D8u1JymYq,36,83871
spotify:artist:0X0ZzohIwWAsH76PaGgf93,19,1127
spotify:artist:0X1f2U9bxiC3DhKA8OcvgG,25,112888
spotify:artist:0X1wtVNo8CVrMEKh8y8knH,48,52160
spotify:artist:0X2423nvaH92bYjYUKCYRI,45,19475
spotify:artist:0X2BH1fck6amBIoJhDVmmJ,82,11804615
spotify:artist:0X2fHx6UfGOBQp12uNpDeI,5,2982
spotify:artist:0X380XXQSNBYuleKzav5UO,67,2276954
spotify:artist:0X3nsc84A9qlFilmlWNwQb,63,290237
spotify:artist:0X5Z7ZqQ1a5MZqK80m5odK,46,391
spotify:artist:0X5jj08FYkWPtmzUhhjOJd,51,13021
spotify:artist:0X7TDbe3UqOHQVNOvv6p5u,0,185
spotify:artist:0X7mILKUBVn8OVRmfsMIAD,0,2411
spotify:artist:0X7nkgtJrvXcn1W8lN9Mtm,39,80185
spotify:artist:0X8KvbZIhTIrcOAtMH6hdy,17,276
spotify:artist:0X8PwlFMDK85fIadwq3cA5,47,419415
spotify:artist:0X8aQAQrR4EjRGforrJ7uM,33,8938
spotify:artist:0X8tK9BdwVMNmpiff6JMJf,22,252
spotify:artist:0X98pXmiqyxLXGiLjkj4rq,42,1930
spotify:artist:0X9Bm4IwV18URXuurahcug,30,7232
spotify:artist:0X9qes7wAREI4MOLTDmh7b,19,1121
spotify:artist:0X9vdekJ6sIKcUvwIgVsjW,36,66377
spotify:artist:0XATRDCYuuGhk0oE7C0o5G,67,6573759
spotify:artist:0XBRd3N11rCbh0s8qHf41m,46,122645
spotify:artist:0XBk0OlPGLg40P3AQuBm8D,7,690
spotify:artist:0XBtKvTff8E8BIhtlxjVHv,37,2331
spotify:artist:0XDSGQH1ejpL2C42Sady10,38,16129
spotify:artist:0XDUIGUYZcXVrTZYllYy3k,18,153
spotify:artist:0XDvcwWavm2VcdiXwDKgvB,55,59158
spotify:artist:4S2udpRV9DTZ2PimP7VzL0,18,6576
spotify:artist:4S2yOnmsWW97dT87yVoaSZ,62,984203
spotify:artist:4S33gEeiCjwfD1FJKfMT3Y,54,55730
spotify:artist:4S38gbKfKkEbty2YAIDIlV,63,271140
spotify:artist:4S3OysjCksq6k3SLH5d2BA,2,14
spotify:artist:4S3VOqqGguEZu3vbJMig4t,59,42126
spotify:artist:4S3gnPsbBEsqsnT6fwAo8u,36,268
spotify:artist:4S3tEYMH3Mjdbn4mkBvqi0,31,10855
spotify:artist:4S3uwi4VXgUQNrLLetTBV5,32,1889
spotify:artist:4S3y6LL6sBcjwwSEYknBwV,26,82
spotify:artist:4S4kD5NBlgaq4YLBQSEMyY,49,163440
spotify:artist:4S5AiHmRwMxWkrD5ZTBvXj,34,112
spotify:artist:4S5t9CJJNjl6zEp5e1OMiO,48,689732
spotify:artist:4S6LWQMlfbLPNrXLY7RxI1,24,18353
spotify:artist:4S6bYPPOxQPs9hSnUBbGBN,52,1764
spotify:artist:4S76LQXJD6N2uPcLhKejG8,47,48654
spotify:artist:4S79lGp6gXOuwl4N5Vsp3x,26,436
spotify:artist:4S7QOID10Wv2UoGOILfgOC,0,28
spotify:artist:4S7UxwDIG6o3FJkcGPdaBq,59,468501
spotify:artist:4S7V7SMXxUwFzhGuddiAiY,29,1726
spotify:artist:4S7mAJFFsYYZE3gTYuf254,34,32871
spotify:artist:4S8J8Nct8lHsbzAeNJXcJa,44,43413
spotify:artist:4S8NmgM7oJ188sKp1waZpy,54,88156
spotify:artist:4S8UOAApPhwz9WcVOj13VO,37,15193
spotify:artist:4S9EykWXhStSc15wEx8QFK,75,7209628
spotify:artist:4S9KVaizGGux3RLHsIgcm6,6,39
spotify:artist:4S9LNSZusH3XflT3g32bqB,57,3645
spotify:artist:4S9mXn4iJGpq4vEzjqkoPZ,28,26095
spotify:artist:4SAUbKw5T4xORiIq16XKUE,44,64
spotify:artist:4SAZBm85NBVGbT4VqPgXUH,30,3671
spotify:artist:4SAdMucvHyws4QTeAUsPtE,44,146398
spotify:artist:4SAoyCJlrElHxDO71sMXgG,0,56
spotify:artist:4SBySq17NJZBCcFvushMNf,52,2331
spotify:artist:4SC7WEbZmqQJcnj1DG7J37,0,197
spotify:artist:4SCDbi4KztQTP0HoOuCNjK,35,13378
spotify:artist:4SCWiQbJCMTHK737aNUqBJ,64,13097
spotify:artist:4SChTKHzTukwIqHR2ruHLj,21,11511
spotify:artist:4SDZGbRR9IjhHG5i3cZEQC,54,112639
spotify:artist:4SEeGhPJv9I6WQl2loHMmI,42,7144
spotify:artist:4SFFbNPG7FLIZK8m4QneGQ,10,102
spotify:artist:4SFHUtqBqmczfK36THRllG,6,1017
spotify:artist:4SG1RjKd3TiXxwZ36G6tut,40,113
spotify:artist:4SG26puQwT0e1WAalDKwEW,3,363
spotify:artist:4SG3QnJX17sVRskHh2lyiC,0,65
spotify:artist:4SGDDnlwi5G42HTGzYl2Fc,64,230131
spotify:artist:4SGITJm1kRaIEoqEwv360I,33,8162
spotify:artist:4SGdo434NRiArnzXFNwgO3,42,7315
spotify:artist:4SGjhp6poLLEx7PM94m0Gg,44,8533
spotify:artist:4SGo67MJz6DdsjzaRZ4OD7,58,185198
spotify:artist:4SHWNw3XdtEyYCQNCqvqqn,14,2793
spotify:artist:4SHexhE3s9YDQDUYqHnkdz,22,501
spotify:artist:4SIF4oMX1RihLtnXhHRVrr,7,14
spotify:artist:4SIF6IBEyjMq1JBkUJjAYq,46,32
spotify:artist:4SIYmHS8S9oFiNrUF43HwC,7,94
spotify:artist:4SIjsqKdaPeIVDqrALa4Mv,32,1484
spotify:artist:4SIuxLbirGlluuj4nZOSSC,6,123
spotify:artist:4SJ7qRgJYNXB9Yttzs4aSa,62,688061
spotify:artist:4SJ7qsXeAoUJBH4MkYAN66,23,1074
spotify:artist:4SJSGUVZ04tezaGrxc96EE,51,103654
spotify:artist:4SJnBnYoln2LxMHJm4tLYB,42,35164
spotify:artist:4SK1IgkcWWc5HC1TOBq1VS,40,42225
spotify:artist:4SKNswhY5jCsMg80hoBrhG,35,516
spotify:artist:4SKWDIWfEZbyMI8gzeeoXO,59,5282
spotify:artist:4SL7KeObcdWbpCRzEKlhCJ,46,28
spotify:artist:4SLEmV2rAQ71Ts0qyDGhE8,52,63339
spotify:artist:4SLTgwsFXbomwbNjsAvs3E,42,40926
spotify:artist:4SLfKHcufUqU46DiTAHIsj,47,21928
spotify:artist:4SMptkAtq8f31ziDjPuint,42,13
spotify:artist:4SMq39eDgIl79a7W2LFcmT,32,6071
spotify:artist:4SNor4P9g2hSKq1ObKam7G,18,94
spotify:artist:4SNqjAdSj9VuKl219LOdlk,10,281
spotify:artist:4SO5n5ed18AAFhbndSQWsv,33,2867
spotify:artist:4SOjulesys5BeXKPGUCY9F,30,14665
spotify:artist:4SOk9hgrKvDv8pVI1iUZ8L,36,12776
spotify:artist:4SOtk3HtPYKqxnVuxNBMti,58,76032
spotify:artist:4SP3LwSvQscEr8Fs3HfesU,46,41214
spotify:artist:4SPRYROvddRLRtNoF5lB4m,3,6612
spotify:artist:4SPSSskc4wAEGlZM9RuxfK,17,71
spotify:artist:4SPvKcEw9hJKvGspTKaHmZ,45,128462
spotify:artist:4SPvdqkhRp1ARWJvxByVuA,19,120727
spotify:artist:4SPws2VXOmZIiRTp75mzsb,33,15512
spotify:artist:4SQdUpG4f7UbkJG3cJ2Iyj,60,406438
spotify:artist:4SQxI8xg6LcSWL3KuGVHLa,44,304728
spotify:artist:4SRNeI5P95yo1cE1ZdjiQF,14,646
spotify:artist:4SRa1GAIUaHyIewJTmBs03,43,257
spotify:artist:4SRklcDuvOxjQle3zie0bi,0,349
spotify:artist:4SSLrpx3uzgl5PYQLMzyFc,18,1363
spotify:artist:4SSsALg7fLWSrtrbEit89e,21,3691
spotify:artist:4STEdt6oH8RopaxpfWrO5Z,55,106390
spotify:artist:4STHEaNw4mPZ2tzheohgXB,72,4348055
spotify:artist:4STK5DXKwQn86PfOUZYAQj,26,141
spotify:artist:4STS98r9O8E0ItJ4FJmWk1,24,1309
spotify:artist:4STmXOXUF3UieHU46NWLVt,60,3278
spotify:artist:4SUgjYO940407RgwO8HvT3,14,284
spotify:artist:4SV6cezgr2EYpAUV7j8ABo,23,3742
spotify:artist:4SVHe2tiwV0nWbR3zjrl4j,30,305
spotify:artist:4SVRrRAunBB4Ss5x3bApCS,19,1283
spotify:artist:4SVWzWmrg2LqMlVrt0ZZq1,46,413
spotify:artist:4SVXSNL59kiSLgjwZeEfDg,35,5573
spotify:artist:4SVe1RgQ8VnJ5Lgb6NodF3,14,74
spotify:artist:4SVkLbzIYhXV74QmNUePl3,19,6713
spotify:artist:4SW0Z82TXZHZhurdDLVreR,25,61
spotify:artist:4SWESjuSbInxK2MAbQGhbJ,34,216
spotify:artist:4SWOPPVmBsxVY8MZxXkk2S,39,29645
spotify:artist:4SX1RwkM82CQll2eoV9HaP,45,11886
spotify:artist:4SXKAjs2uxonZB8OEZt8hm,24,6084
spotify:artist:4SXQCwuToBmLfp3vSucZa4,1,94
spotify:artist:4SXj7TVoA3bgfR8AVssACa,38,110979
spotify:artist:4SXsNXgRundFdewI58vbZT,36,17112
spotify:artist:4Sa0Izacj6A61uSlU6jp4o,21,4916
spotify:artist:4SaGMt0gSnJ2jKS7exWm6e,0,341
spotify:artist:4SaxUo7mfdHBowU0llwxFd,58,1059577
spotify:artist:4SbPzV12NmiqoWBMCvtP3X,44,13125
spotify:artist:4Sc2CYRIMHvH0URIbmOIkV,26,2185
spotify:artist:4ScCswdRlyA23odg9thgIO,73,2934964
spotify:artist:4Sd1fs64MmHbLrTdHnefWw,20,25
spotify:artist:4SdIXLzfabqU61iK7SnKAU,51,168966
spotify:artist:4SdL3N0FRmyxx9LspVEs1z,32,1055
spotify:artist:4SeAXyEmckKjoQoweI9fiT,19,183
spotify:artist:4SeN7et5wZVATXwpkGrTPS,25,1176
spotify:artist:4SeZtiCHtXJGelrjpSlmTX,9,2464
spotify:artist:4Sf39SMFbuaPS4TVOFC4Uu,6,221
spotify:artist:4SfFZdL4chBNJ9mUDrFn86,10,1865
spotify:artist:4SfFh31iZGOER3ajjaeior,45,196722
spotify:artist:4SfGzWmeoNPKIOmiyc7Pav,64,156044
spotify:artist:4SfajLLhVt2uROSEyVBQdx,41,164
spotify:artist:4SgbqL3dLr5BfCvBBBUucP,51,22211
spotify:artist:4SgdAGvT4cBCGFGmIzBtUC,29,11741
spotify:artist:4SgzQznm5LiDNj47Dg4RfR,35,3282
spotify:artist:4Sh3sUk5Pq69gqPHT89aCc,41,6093
spotify:artist:4She1focTkX0pwpJUtS5eo,60,655673
spotify:artist:4ShgdWtm52xvEr8uYmT0V6,66,179167
spotify:artist:4Si65uDCzmOuXSLocLHiaU,19,48
spotify:artist:4Siha7mUYtEU2wu0kXRlss,9,17
spotify:artist:4Siyzg8kWayQfPQsPSl6JI,56,34570
spotify:artist:4SjCvf9Ctuz369ZKAnjkZP,35,50542
spotify:artist:4SjNQ0BKhGoMT7ot9wljKp,37,3742
spotify:artist:4SjpRUbNDJTlVQeJ9WaPq1,14,26
spotify:artist:4SkLPRjzPXh6d5n32Vypy5,50,70418
spotify:artist:4SkbIWpZC7fDtiZkG2cid6,0,33
spotify:artist:4SklVMGMsWTq7cJd9MixUx,50,45547
spotify:artist:4SlTDTcLd7QXgI5gdtxrZd,0,28
spotify:artist:4Sld5LOPbAm1QSq9U32fFV,58,197994
spotify:artist:4Sm7JCttzWMwHJtb3UJ8SY,57,647163
spotify:artist:4SmIb5onxiijhyC8BilFED,57,6954
spotify:artist:4SmvOGNqtsDhYsOnOApN6H,31,10053
spotify:artist:4SnHYE31X9G5GlXH8Yd2ZU,1,64
spotify:artist:4SnVzUk8sP61RFT8czNxjj,27,1338
spotify:artist:4SoC2HfA0nGk3xCJ3hRG3J,33,29206
spotify:artist:4SoF1XBWjLKLBGe6j1hhBo,28,1097
spotify:artist:4SoRek2FECACQBVjfhZ3sQ,40,545
spotify:artist:4SpGhmdFn74C0Q7D2BhUVG,38,17038
spotify:artist:4SpXkyEB20zqPXAPbiv3oK,16,15512
spotify:artist:4SpbR6yFEvexJuaBpgAU5p,76,1838888
spotify:artist:4SpgEBf5YGvuJGYA1UFnfZ,16,52
spotify:artist:4SpsVETdnMLwPHyOW0FlQz,58,93481
spotify:artist:4SqGXTcQ9tpJeBi7mnlf09,46,257
spotify:artist:4SqTiwOEdYrNayaGMkc7ia,64,354586
spotify:artist:4SqgfSueCwdjxbmRbROHbZ,44,34647
spotify:artist:4SqxTYV3Tdwo2JshGLlH6P,40,382402
spotify:artist:4Sr3M6GJIwcXHZV0y5YpQP,16,311
spotify:artist:4SrOfDkd1mTQFmp04RMKHR,15,598
spotify:artist:4SrfDao90sWaTLommUn0o0,50,700
spotify:artist:4Srl3qf5e1RfnXi5wBlIL4,48,71412
spotify:artist:4Ss6rVBzPmUKR2gKGr3FhW,34,9754
spotify:artist:4Ss6uYpdWY2Rlhig3cW9XO,13,1229
spotify:artist:4SsB3mklqA7dtBCRUagyEa,16,815
spotify:artist:4SsLXt0cHcVRhHzxXa8Wnx,32,73914
spotify:artist:4SsMf4SjhOlSqEitcprgBt,55,644353
spotify:artist:4SsVbpTthjScTS7U2hmr1X,86,10386390
spotify:artist:4SsZpXami0QZZ5ScCsGsL1,40,80683
spotify:artist:4StWYdyiHiVl3cJVixlxPy,7,4894
spotify:artist:4StWnbDC5LLdf3socfu0gx,32,15949
spotify:artist:4Svhvvg0OdFm6zDqMqlTDN,53,478
spotify:artist:4Sw3vhjwiEgEuExPxm3vpl,37,356
spotify:artist:4SwV4H2atecTIdXKyLfSfR,44,17724
spotify:artist:4SwsfZi8Wl6WyKArywOjmR,15,5978
spotify:artist:4SxTtbkEKXwyhltXD7tnYQ,46,66852
spotify:artist:4Sxhex40BZgYwJu0JqIZzn,39,6849
spotify:artist:4Sy1r4OJGdh7Sn0ey0dyOk,2,9
spotify:artist:4SyAlkEnRP3QDo9SER69xl,12,1439
spotify:artist:4SyOeqnA6bO9xwHJf8pFoR,27,1847
